rho_e,alpha,kappa,Fe,eta,lattice_constant,cohesive_energy,bulk_modulus,C11,density,poisson_ratio
14.47108795339118,19.69800740664209,1.2690045677073725,-16.386533388057845,1.015519068385898,8.217688554573986,-10.85775200067291,380.90400821871515,387.61759699248864,15.174536527047678,0.36889238624744036
15.097225190818438,20.04329489373645,1.1687218649245235,-17.050077038239976,1.0825098264667634,7.482803337552408,-11.795983042574418,351.3117286041985,362.8367889182408,14.522286296079281,0.3780291449272184
14.884475315875106,19.922161382303962,1.2197901766718704,-17.101836875088484,0.9132869784289099,7.4240151229721905,-11.530721680605172,345.5588224763306,361.54045716720924,14.280787570479628,0.37280020169595207
14.796923399908213,20.583891030829903,1.224701509314137,-17.43899129337828,0.9341883510924743,8.174193035074357,-10.489677875961817,385.04268078930056,390.63612900971077,15.395239102794305,0.3715907037687912
15.18350288665226,20.127210421650606,1.2130336882911954,-17.41344017701993,0.9696273971223335,7.87792283547418,-11.014997352930791,381.377297942802,383.3903526714079,14.660353485867638,0.36672870334723917
15.309299856748785,20.1688013310376,1.172484742307729,-17.113239445950764,0.8654129076526785,7.626341453624726,-10.762339284554159,359.69342333450265,370.3433044290455,14.485494466905706,0.35615071837309453
15.279384035734859,19.794061516938765,1.1664188316030975,-16.81631724659191,0.9180742140278502,7.9069258172244865,-11.58018752298122,377.0430810225255,385.6462479718772,14.85617234323956,0.3583773176321507
14.748234743033208,19.756196887963753,1.1987222964504276,-16.543207686883374,0.9523779126455341,7.272850452196624,-12.057529853560151,343.29783813198975,358.89796752201374,13.657802351763685,0.37710491049508105
14.907236287244636,19.78372090609019,1.2586364509629682,-17.401589475340174,1.0874389180712727,7.800675101319432,-10.706897047069093,365.49608238986985,377.5985090652937,14.75449274621723,0.3715015299237212
15.099379029421069,20.19722607118915,1.2271800077297215,-16.25365571552024,1.0262561329001925,7.865564234568617,-12.168813386274683,371.06062438637775,384.82382607975364,14.710693006181176,0.3684829867405514
15.292663538136708,19.789507759589867,1.1814692833956946,-17.135561800521284,1.0193589911367544,7.9848540279075655,-11.096602962149152,375.5976100412267,387.2883940766448,15.166894515458736,0.3663756739689643
14.856247728646412,20.144887428448207,1.2385849355324172,-17.01068364717422,1.0850897962167971,7.597220809541493,-11.16613485631556,355.8502781161164,370.046406443976,14.153042447462655,0.36750923465046403
14.944302307000855,21.03770039932272,1.0575728689684962,-17.373605839573912,0.9862628211600604,7.8171374322806715,-10.891521676040306,365.59030634105255,376.51128299753606,15.058374732389543,0.3782563453578366
14.66809950779819,20.435562351715845,1.2574382850186052,-18.21212013013647,1.0390464849928889,7.614915074788082,-10.13819121307488,347.8225264924536,361.24468496895975,14.176725982023349,0.366166899327817
14.641138012775798,19.83698823391608,1.113014311061095,-16.557977301819474,0.9896778247067504,7.851076751134864,-11.566991158319206,369.3504839008806,373.8937840798471,14.748703196697543,0.3568121546462197
15.24375774671826,20.600606961081972,1.1818779529298433,-16.631578051453783,1.026536234939963,7.620930735527395,-12.155118906675996,364.63796272316415,369.34106635971676,14.638519514712359,0.3765006661826374
15.406872008571247,19.795962313489223,1.1440165052686928,-17.140663778559105,0.9417241342388418,7.7183798321679555,-11.120316876785557,369.6317467206767,376.6571591552217,14.544816063926161,0.3677765500767628
14.978396963525899,18.98093773241107,1.1352659262139546,-16.966504641387566,0.756118284172357,7.600836921041954,-10.808548895301062,362.40437906516615,368.9471998424559,14.567428502954701,0.3699132660322292
15.301059869367608,19.495956844541297,1.2580413393689258,-16.74203039114795,0.9865720837813696,7.930227248364731,-11.372544909006773,380.7026038459568,387.99046637575213,14.709716126860535,0.3869495902127262
15.10849080751429,19.064604039487072,1.1766149399344055,-17.781272928443272,1.142274813609994,7.971690223331333,-10.284430120643261,375.4843215066249,380.1529643137719,15.269657036336369,0.37308793448362076
14.806464073618463,19.824243257979347,1.2173251940865357,-17.264526338673146,1.0926215402241592,7.753075886008517,-10.690539406034311,364.3308555269633,376.32696997721763,14.59373649672962,0.37416956561747017
15.108418681652525,20.009209189594777,1.1976539710560408,-16.602867660189087,1.096539748459117,7.8076475989920056,-11.922775807787309,366.83856444045887,380.8939396815522,14.613872853224738,0.3591577441924184
15.461410969939791,20.83821865613764,1.223852041361156,-17.627144711584624,1.1236130721806217,7.510281717073291,-10.443022079626628,361.831681181706,369.9038958120559,14.29786841511241,0.36736299888602136
14.989252188267015,20.163463686882082,1.2038410945530127,-16.853221033916686,1.0088657590961438,7.740064670398643,-11.272748031930584,365.42620035641977,368.09067514951573,14.769731297129912,0.37585699066928335
15.469393096744202,19.890449735595567,1.1358503887905715,-17.6782909023117,1.0197315707405596,7.789959076591651,-10.206625926467364,372.9692866755576,382.2567372825935,14.66192617586623,0.3548626788978021
14.214076468773076,20.414702790591743,1.2498133409723569,-16.766785008783238,0.938234810456565,8.324158618205995,-10.929445496331546,380.56006230545177,384.65492065656326,15.179181683179053,0.3705613934545393
15.246570751312568,18.894432345496057,1.1753121708419343,-17.017820741148743,0.968392714397295,7.577606594845167,-10.841507896280504,361.5541909814195,372.10392473023853,14.371416723013517,0.3729029731794289
15.026114120471451,20.117807279054283,1.1221709050670123,-17.807565907952753,1.0615771149771143,8.092835447750486,-9.973778991555179,378.3758047216178,386.6515763639026,14.909083573166026,0.370793031147537
14.91029779486024,20.385432596943485,1.1785942419517044,-16.417630322771416,1.1203884437168816,7.999371754693161,-11.331812598718953,372.1727441123324,375.0282645899941,15.345225972600154,0.3808046082298643
15.02752823296065,19.260706877110078,1.2750379895317154,-17.367295788399023,0.9860553724319,7.856127280898027,-10.721548131339617,368.2495888851117,378.35667929163446,14.676417649696226,0.3746835251185841
14.403729325619732,20.571877021603463,1.2425110871056746,-17.405126218507192,0.9549810735148588,8.151724096839027,-10.408533498902479,374.67314826197435,380.9000665143333,15.27465536761857,0.38318677567550613
14.934098433648746,20.169248203747205,1.182567393279607,-16.89971540138453,1.0000527958856598,7.874421094521372,-10.810000792614227,376.60222619608044,381.02292868467214,14.84034534524136,0.35972613639542184
15.107133771453524,19.7923560430496,1.1825371147840784,-16.42568132528564,1.0601206748929115,7.877831839133585,-11.603907253441221,375.55851577701435,378.4250910057984,14.64126770289469,0.3723757403350134
15.443368213422454,20.316390933053142,1.1839182474391308,-17.507910909489198,0.8556145183866458,7.7893758693964905,-11.432292734825786,380.27043259591153,389.522508961181,14.77154650493668,0.36876803118165963
14.844518934517906,21.1353464289022,1.303837399178042,-16.969160075076015,0.7703819046862762,8.044713776483725,-11.280396564021705,377.0620728218951,377.2454703724535,15.192775007491319,0.3547405812515076
14.757451919132043,20.090933127529247,1.2190967726115776,-16.785591749834712,0.9449463150508417,8.019293846762176,-11.160503036510313,376.0562109557077,387.13190746087804,14.942778886952413,0.3788305469163634
14.849472886924639,20.124110293150167,1.2215020823595535,-16.65344719636843,0.8779287574085841,7.674864542500758,-11.42856240710937,357.85485764356065,368.87569844357205,14.72081398030627,0.39177780004631374
15.274620635310622,19.77031955022988,1.2515141727015922,-16.91177922236139,0.9491859802352689,7.536150561080246,-11.539083173174397,357.35126912641755,374.5536755988216,14.563453047238866,0.36978115995705463
15.098625332897905,19.575077815267605,1.2119394579513256,-17.18351391954166,0.9852219681182528,7.759403872520869,-10.688316412499184,364.2758388934269,377.0149727355437,14.84261384629255,0.37575227493338503
14.841071938869888,20.415167908272124,1.1870478927089647,-17.41379511032436,0.9546751590976986,7.639992287120471,-11.446762434217614,362.5999343410788,372.59438973697263,14.336271464000085,0.369561600532586
15.153980229934007,19.571958087045566,1.190182507545751,-16.956928058476812,1.1452467534470745,7.787295085076929,-11.209784198296358,365.40626664938657,376.8866275063231,14.495770184045897,0.3651727046613079
15.029123264804412,20.035783118609697,1.1964199370292967,-17.536069505992803,1.032674476460232,8.047487626936828,-11.033565336378881,382.3506713489356,382.51886953184265,14.954338572293565,0.3520475757493628
15.290593497159866,19.761171276617443,1.1981388881745079,-18.460675241747303,1.030047435961083,7.708539668982642,-9.773577451516184,368.11352458010475,383.17999028257583,14.66017639103928,0.3637203969754223
14.789384071836794,20.239489912873196,1.2363814771818489,-16.781720097921166,1.0622207144043403,7.7914353237376845,-11.32628152755522,370.5696076142529,373.04405132144655,14.754187142680358,0.3562236435087797
14.90170135602067,20.166831052643474,1.2025972942903649,-16.5480325794569,0.8861166882219231,7.811604546961679,-11.400339813782134,364.1538300738371,376.5854465844107,14.263432810694564,0.38556852555752347
14.882367554060353,20.51876997212895,1.236632003860779,-18.181466217770918,1.1039111787420268,7.969686176441057,-10.184760670853425,376.35513593982125,386.85732137535985,14.929380135151304,0.36885047490393
14.560945515560364,19.744991800572627,1.1959641709945708,-17.50486535235497,0.992423571346454,7.350622133203078,-10.528483070794564,345.37925246313466,348.9331894958217,13.969740147981328,0.36697505882184756
15.088836083119373,19.865062532353313,1.2039317595158046,-16.6904228694974,1.0670480617241211,7.6786599410469405,-11.244661918658545,359.0256310282066,375.75050513907155,14.480248276931176,0.37983189380041266
15.078316581653967,19.510618142108846,1.1000899657733947,-15.97125226514415,0.8928142766959845,7.8422567384558945,-11.899255107370044,375.071957094398,376.36836630478723,15.037303191817813,0.35868939545418327
15.001534036992739,19.777853369961946,1.245816383735124,-16.989603146162295,0.8446241233983935,8.040015791285372,-11.01657985740488,382.28304325437006,386.06549901248997,15.14468650917678,0.36122189411401456
14.929623859987457,20.188650246522425,1.2173244237948997,-17.364001470614568,1.0817889658025028,7.701619510498759,-10.711581494629828,360.19105230643714,372.25942686294604,14.80039241936181,0.37112131185746644
14.575388777384875,20.378494308322676,1.2499005054929826,-17.09144822055242,1.0376409526097516,7.424689458791625,-11.446080327139917,342.24628525703065,350.44418215765796,14.008919839594366,0.379907110823687
14.873806403170393,19.538917337911187,1.0551872310903154,-16.312561790425907,0.909794844564249,7.923942289193227,-11.384726541738349,371.04801002262786,375.40539923115864,15.048170212925303,0.375036964221508
14.897185645041969,20.43480296005283,1.3044187352390364,-17.322982089562267,0.9130336918725306,7.672927522234874,-10.439936706535903,367.84160893418164,376.4819680308679,14.81584169126621,0.3707439824237785
14.759316819233515,20.677818929402477,1.1930205185922413,-17.399596003325126,1.112543478441477,7.562066668181927,-10.587732860082278,351.9802549931368,367.4408119266501,14.557302055974127,0.37055097427796996
14.951614286500197,20.20671745161185,1.2554091408368757,-17.241371761091017,0.8810588107132672,7.675130922057355,-11.241748708374319,365.27278329406073,371.3360157916915,14.284590921700325,0.37239951175917674
15.121215257044362,20.938397906279032,1.1480047036437233,-17.476664304129358,1.1642672953255964,7.7630949284688295,-10.685659364794033,362.4148041149011,377.6388674899129,14.618150228603639,0.3717824061919905
15.565855770363159,19.613105400448212,1.2306386952531285,-16.938664842002602,0.9099379265352131,7.679051067092357,-11.864509571883586,367.7051173807016,379.5755393224572,14.562714813621207,0.35957344571668637
15.05237334384955,19.37767264834429,1.1473292218413171,-16.18766077076522,1.0638391925608384,7.358886788580186,-12.067439477756464,350.37649096695185,365.77360439363576,14.146655758655456,0.37234383884525135
15.077265117216829,19.11063987554786,1.1688115519652098,-16.838460363441985,0.9671381524251015,7.979413239377426,-11.04983240197091,373.38448741982614,383.8856479746769,15.121843593512413,0.36071321518397775
14.97766622527015,20.748022155744593,1.2957015676933392,-17.126176751063145,1.0603187431082344,8.054975008255743,-11.396554574302634,377.22943940377627,388.1645302481999,14.910217222632497,0.36991796854860143
14.424368635410287,20.32718282817703,1.1904658799618326,-17.145905634457772,0.9455885997885808,7.930304398267901,-11.100044280325438,367.67986040887314,377.6976967703853,14.793898027267296,0.36399504092664936
14.992045837365234,19.972207664544772,1.2108716436589861,-17.78159540434833,0.9837207093927706,7.572462865915036,-10.712009863536094,357.5094387799979,364.8136594095222,13.953117999914376,0.3952866079926668
15.018069062982308,20.13998431315991,1.2435033865344376,-16.55844511142642,1.0040919175395722,7.759701693210496,-11.682429524372472,365.2570812404872,381.98664569403223,14.931555353572582,0.36936200671155883
15.738972633745586,19.437255476350813,1.2247840943986301,-17.038918598506402,0.8997812544218527,7.798695736954108,-11.708525372214243,379.0173777246655,381.81015461636474,14.743363284044941,0.35608090592890107
14.942291710565664,21.222875989808415,1.2075209452571787,-17.090239956795312,1.0740824345420126,7.919758877912382,-10.848648899034663,373.4425733289272,387.1195634556736,14.879269446950605,0.36695327025903407
15.090464202700083,20.064610590987613,1.2182480501233113,-15.403446216077569,0.9486786433528415,7.933668097743616,-12.441441109400321,377.88857187395075,381.9699688185669,14.856665044357829,0.3745511527079321
14.989586469088428,20.054697397302448,1.3201707792619137,-16.850623545817157,0.9771400084659981,7.6531652402443004,-11.461048579360462,357.9733406595185,370.86171376532957,14.70687066918682,0.38639564475158034
14.64939658871414,20.362883311949346,1.1971190601483206,-17.375895525047593,0.9005650625391488,7.816399111282712,-10.928445700775859,364.72010303327954,364.4980982943198,14.086976696387419,0.36238536000210564
15.342846844354506,20.240504615868357,1.2100549523357482,-17.21317879810277,0.743766634120469,7.891456080923048,-10.68262704323202,383.36718843748986,383.69166110733613,14.90243142179029,0.3511323773692316
15.225579909806033,20.111942012139565,1.2525327198003806,-16.42577714540162,0.9808972237399831,8.091164464429353,-11.014505288631645,387.07826929562725,387.9120902574968,15.160698927105695,0.37775345832743057
15.237309584112914,19.604762772277343,1.2552762966478992,-16.943364794731117,1.2412615421612916,7.940901307964944,-11.31433732598786,369.2839542710105,383.8160527104814,14.868086601251663,0.35939710281806175
14.727183763561579,20.235734178568,1.259351515278019,-17.719138989158683,1.0784604287898023,7.957811337475103,-10.48824204982974,371.5840222804904,378.7502279196105,15.227399068052097,0.3659515815156872
15.42083829328083,20.941012248237517,1.231936511101459,-16.5403855327124,0.9980739620265605,7.816765325585872,-11.537451201155413,367.4497348066919,387.75378333411976,14.63184975526382,0.3655225102686806
14.579444681162316,20.67271002307749,1.1428497543634757,-17.334072042769495,0.9737109170791732,8.082091829040701,-10.61456696312792,376.44910212308065,381.9654024905612,15.193385915240647,0.36769535459163566
15.176057128140082,20.796593313319697,1.2816715766150548,-16.063351111891226,1.0022465892812047,7.881952559191899,-12.031361490671303,379.14781618475604,384.4378765120054,14.929390822157082,0.375320923836916
15.657136687742993,19.744392161784408,1.1426827303490656,-16.459975967142675,1.054711911517521,7.627782417965285,-11.752113459586072,363.77047727580714,375.074096143106,14.82540481500363,0.3642219919687425
14.702839102460793,19.50519758987071,1.2151317732619515,-17.223660947829377,0.8819187184691155,8.080673994025037,-11.21749909405836,376.5941959091557,379.9838548588779,14.928140994574214,0.36707149948328216
14.830110681119168,19.937106539950175,1.162286207499032,-16.359491819132444,1.1114321694668872,7.939580654507806,-11.17815282118902,372.69275788444907,386.53720237377144,14.72879933816079,0.37109740508527467
15.029895409526292,20.027862456144348,1.1967930826703503,-16.9660722447363,1.0715381315441244,7.711391195774303,-11.244421736583142,358.05393091832104,370.7458571008678,14.792279857062193,0.37215563597834045
14.84895730376514,20.547095759235475,1.216438120515174,-16.57361316243889,1.0718185725707934,7.704101406520151,-11.694224364205906,358.27147941280197,377.4736437336921,14.611007832199276,0.3706022659543162
14.53480097068016,19.15376768514259,1.2160678607725135,-16.757633591352764,1.0438475738809727,7.859315109028152,-11.216898606103083,365.8557234016872,371.20039760835454,14.38694538834291,0.3764909981207504
15.020568892441808,20.764775159730306,1.2210960377117641,-17.423178327495435,1.001961665769399,7.892636959053517,-10.721895458109618,370.1956986819452,380.82074885143913,14.735208214175982,0.37692846143465075
14.681308885882169,19.920996050710507,1.2806855634529324,-17.32177491615873,1.067286123596682,7.839458453126241,-11.261300190340647,363.82983132988034,378.3893505325069,14.772725987635408,0.3747572102910555
15.142077729190554,19.78655946502629,1.222676715075699,-16.48501959120942,1.0591814133741377,7.862261734688577,-11.166866239195308,373.4952474348644,386.5380483080891,14.989360992180295,0.375554550438781
14.72417272972986,19.493947812369917,1.1877921682354675,-17.16738766605327,0.9645959289058976,8.139991474915275,-10.641232169205162,382.2641557088597,385.5703310799487,15.018975627680295,0.3548358319968544
15.464980321505262,19.172571664067114,1.2482043584144178,-17.201824231621,0.9426398227103099,8.014308630446976,-10.813494507655621,384.92805017846536,390.9802245359504,14.53160781200813,0.3715835318906257
14.76502401229913,20.411585291980956,1.259473524446232,-17.477561289674675,1.0101856295261986,7.838127118253005,-10.34242527571566,365.3188470325659,374.9180583907008,14.81484011698674,0.3740737611913162
14.903381545138297,20.0366589835942,1.1386196092431504,-16.788200467203268,1.1549020151495188,7.988262116153496,-11.47736619850798,374.0642265693431,383.54233925488097,14.719005345269109,0.3787651141300113
15.2440551652109,19.355019550129473,1.2298700034924928,-15.968737540378427,0.8760892924346099,7.593495219294492,-12.1762527112397,362.3996334920574,376.21792636720323,14.035586102359437,0.36312734608174924
14.630740705069814,19.35246061396819,1.235058637115545,-17.533766457127136,0.8532474734247559,7.879585409989361,-10.584731415710298,370.40719188919536,374.57816469224116,14.179061071001177,0.36323716075742474
15.06823798038124,19.832107650354935,1.1851218248320003,-16.98789027166362,1.0164760841236518,8.161861269946622,-10.646539947559432,383.9288565969302,394.5200379711039,15.41923567303573,0.3647595387876907
15.39214282628473,20.834510762644697,1.268785340665581,-16.293889722292285,1.0050887701856017,7.756390820921525,-12.583230395584026,369.5664711401212,387.9898604658686,14.738738286720228,0.37374600517548007
14.517755029631632,19.8702043243182,1.1924972206483737,-17.039820695622858,1.0173341664370408,7.630473214276183,-11.13801009921198,350.6555389027269,364.3918453431864,14.30412955119815,0.38077174356497606
15.05539015755969,19.248428523440946,1.206278822673577,-16.773814101875132,1.02439531979085,7.669582222281388,-11.65990597909874,361.66120365683895,373.7839230296399,14.793256237526572,0.3676724950781106
15.077964838274527,19.87712846795703,1.1913464087858066,-17.53119676407344,0.9776797745365194,7.582073392531522,-10.741241632139294,356.3008896395634,363.3441928683802,14.516167993056802,0.37910216394572166
15.234546861533193,19.863638215126166,1.2007789523790733,-16.785846451396175,1.1489863438602081,7.643047618374459,-11.401280151155964,357.48615852022766,363.641956236563,14.834740808412711,0.37299738509999575
14.628914786736576,18.651556678529214,1.14518624565524,-17.093572132502274,0.8399096021523484,7.725898380281994,-11.232271996093335,362.7928341994517,369.37247913932106,14.236083433336908,0.3698531248928407
14.603863016074717,19.972852566741093,1.1279974558702852,-16.50713500216007,0.9171502975219754,7.518886596164271,-11.91170677983223,351.7282879955762,359.0367670779064,14.192192372670558,0.3671119555435579
15.15658246968507,19.88453273489566,1.2797252531612486,-16.406306974217625,0.9896745239850953,7.80312366678992,-11.770061126716008,372.04870985894104,377.74925576894947,14.412659319132292,0.37759379341608124
15.089095401969956,20.34810318240671,1.1576519325840835,-15.705218178990693,0.8356811188845833,7.980455434757329,-12.476641480386535,378.30355817008876,385.79093967233683,14.942625766158892,0.37091638299190316
